PAYLOAD,PASSENGERS,FREIGHT,DISTANCE,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE
0,0,0,2355,Delta Air Lines Inc.,627
0,0,0,3940,Delta Air Lines Inc.,622
0,0,0,4166,Delta Air Lines Inc.,622
0,0,0,4990,Delta Air Lines Inc.,622
0,0,0,4426,Delta Air Lines Inc.,626
0,0,0,8433,Delta Air Lines Inc.,626
0,0,0,4426,Delta Air Lines Inc.,626
0,0,0,3806,Delta Air Lines Inc.,687
0,0,0,3940,Delta Air Lines Inc.,622
0,0,0,6624,Delta Air Lines Inc.,626
0,0,0,3806,Delta Air Lines Inc.,687
0,0,0,2593,Delta Air Lines Inc.,687
0,0,0,8433,Delta Air Lines Inc.,626
0,0,0,2593,Delta Air Lines Inc.,687
0,0,0,3545,Delta Air Lines Inc.,687
0,0,0,4166,Delta Air Lines Inc.,622
0,0,0,3545,Delta Air Lines Inc.,687
0,0,0,4990,Delta Air Lines Inc.,622
0,0,0,6851,Delta Air Lines Inc.,626
0,0,0,6552,Delta Air Lines Inc.,622
0,0,0,6632,Delta Air Lines Inc.,622
0,0,0,1558,Delta Air Lines Inc.,627
0,0,0,5451,Delta Air Lines Inc.,626
0,0,0,6485,Delta Air Lines Inc.,626
0,0,0,7487,Delta Air Lines Inc.,626
0,0,0,5950,Delta Air Lines Inc.,622
0,0,0,6552,Delta Air Lines Inc.,622
0,0,0,6851,Delta Air Lines Inc.,626
0,0,0,1558,Delta Air Lines Inc.,627
0,0,0,5451,Delta Air Lines Inc.,626
0,0,0,5950,Delta Air Lines Inc.,622
0,0,0,6632,Delta Air Lines Inc.,622
0,0,0,6485,Delta Air Lines Inc.,626
0,0,0,7487,Delta Air Lines Inc.,626
702,2,0,121,Kenmore Air Harbor,30
702,2,0,121,Kenmore Air Harbor,30
733,1,0,73,Kenmore Air Harbor,30
733,2,0,73,Kenmore Air Harbor,30
733,0,0,19,Kenmore Air Harbor,30
733,0,0,82,Kenmore Air Harbor,30
733,2,0,128,Kenmore Air Harbor,30
1034,1,0,52,Kenmore Air Harbor,40
1421,4,0,70,Kenmore Air Harbor,40
1502,0,0,70,Kenmore Air Harbor,40
1502,0,0,73,Kenmore Air Harbor,40
1502,0,0,82,Kenmore Air Harbor,40
1536,5,0,128,Kenmore Air Harbor,40
1536,5,0,128,Kenmore Air Harbor,40
1536,6,0,73,Kenmore Air Harbor,40
1536,6,0,121,Kenmore Air Harbor,40
1536,0,0,70,Kenmore Air Harbor,40
1536,0,0,19,Kenmore Air Harbor,40
1567,0,0,19,Kenmore Air Harbor,40
1567,5,0,115,Kenmore Air Harbor,40
1567,5,0,115,Kenmore Air Harbor,40
1647,0,0,73,Kenmore Air Harbor,40
1647,5,0,73,Kenmore Air Harbor,40
2000,0,0,1114,Avjet Corporation,648
2000,3,0,877,Avjet Corporation,648
2000,4,0,877,Avjet Corporation,648
2000,7,0,1109,Avjet Corporation,648
2000,8,0,1109,Avjet Corporation,648
2000,2,0,786,Avjet Corporation,684
2000,2,0,1081,Avjet Corporation,648
2000,2,0,1228,Avjet Corporation,684
2000,0,0,923,Avjet Corporation,648
2000,5,0,923,Avjet Corporation,684
2000,0,0,1092,Avjet Corporation,684
2000,6,0,786,Avjet Corporation,648
2000,0,0,786,Avjet Corporation,684
2000,0,0,923,Avjet Corporation,684
2000,6,0,1340,Avjet Corporation,684
2000,5,0,911,Avjet Corporation,684
2000,0,0,1203,Avjet Corporation,684
2000,5,0,1120,Avjet Corporation,684
2000,4,0,954,Avjet Corporation,648
2000,2,0,1215,Avjet Corporation,684
2000,2,0,1531,Avjet Corporation,684
2000,0,0,802,Avjet Corporation,684
2000,2,0,786,Avjet Corporation,684
2000,2,0,928,Avjet Corporation,684
2202,0,0,73,Kenmore Air Harbor,42
2202,1,0,70,Kenmore Air Harbor,42
2202,4,0,73,Kenmore Air Harbor,42
2202,10,0,70,Kenmore Air Harbor,42
2360,5,0,128,Kenmore Air Harbor,416
2360,2,0,128,Kenmore Air Harbor,416
2360,6,0,128,Kenmore Air Harbor,416
2360,3,0,93,Kenmore Air Harbor,416
2360,0,0,93,Kenmore Air Harbor,416
2360,3,0,128,Kenmore Air Harbor,416
2379,6,0,122,Kenmore Air Harbor,416
2379,0,0,47,Kenmore Air Harbor,416
2446,0,0,235,Kenmore Air Harbor,416
2446,0,0,235,Kenmore Air Harbor,416
2570,6,0,128,Kenmore Air Harbor,40
2842,5,0,73,Kenmore Air Harbor,40
2866,0,2866,1682,Southern Air Inc.,617
3000,2,0,4342,Avjet Corporation,667
3000,4,0,5652,Avjet Corporation,667
3000,0,0,923,Avjet Corporation,641
3000,0,0,923,Avjet Corporation,750
3000,4,0,226,Avjet Corporation,671
3000,0,0,220,Avjet Corporation,671
3000,5,0,1248,Avjet Corporation,671
3000,8,0,786,Avjet Corporation,641
3000,4,0,2399,Avjet Corporation,750
3000,0,0,622,Avjet Corporation,671
3000,14,0,1701,Avjet Corporation,667
3000,3,0,3982,Avjet Corporation,750
3000,0,0,1701,Avjet Corporation,667
3000,5,0,5843,Avjet Corporation,750
3000,11,0,923,Avjet Corporation,641
3000,1,0,1340,Avjet Corporation,641
3000,2,0,4788,Avjet Corporation,641
3000,3,0,3073,Avjet Corporation,641
3000,0,0,4032,Avjet Corporation,667
3000,4,0,4641,Avjet Corporation,641
3000,0,0,1219,Avjet Corporation,641
3000,3,0,1661,Avjet Corporation,641
3000,4,0,346,Avjet Corporation,641
3000,1,0,868,Avjet Corporation,641
3000,2,0,6025,Avjet Corporation,750
3000,0,0,928,Avjet Corporation,641
3000,1,0,6022,Avjet Corporation,750
3000,7,0,923,Avjet Corporation,641
3000,2,0,915,Avjet Corporation,641
3000,3,0,5441,Avjet Corporation,667
3000,6,0,3449,Avjet Corporation,667
3000,0,0,4095,Avjet Corporation,750
3000,8,0,786,Avjet Corporation,641
3000,4,0,4107,Avjet Corporation,750
3000,9,0,3672,Avjet Corporation,671
3000,3,0,6010,Avjet Corporation,750
3000,0,0,928,Avjet Corporation,641
3000,3,0,5907,Avjet Corporation,750
3000,6,0,790,Avjet Corporation,641
3000,4,0,5923,Avjet Corporation,750
3000,5,0,5441,Avjet Corporation,667
3000,0,0,578,Avjet Corporation,641
3000,6,0,1227,Avjet Corporation,641
3000,5,0,3982,Avjet Corporation,667
3000,9,0,3571,Avjet Corporation,671
3000,0,1715,29,"Air Charter, Inc d/b/a Air Flamenco",131
3004,6,0,70,Kenmore Air Harbor,40
3004,0,0,70,Kenmore Air Harbor,40
3004,2,0,19,Kenmore Air Harbor,40
3450,7,0,291,Tradewind Aviation,479
3450,6,0,476,Tradewind Aviation,479
3450,1,0,413,Tradewind Aviation,479
3450,8,0,352,Tradewind Aviation,479
3450,6,0,175,Tradewind Aviation,479
3450,8,0,96,Tradewind Aviation,479
3450,7,0,192,Tradewind Aviation,479
3450,5,0,29,Tradewind Aviation,479
3450,2,0,143,Tradewind Aviation,479
3450,6,0,130,Tradewind Aviation,479
3450,1,0,192,Tradewind Aviation,479
3450,8,0,352,Tradewind Aviation,479
3450,2,0,194,Tradewind Aviation,479
3450,5,0,96,Tradewind Aviation,479
3450,6,0,218,Tradewind Aviation,479
3450,4,0,175,Tradewind Aviation,479
3450,1,0,194,Tradewind Aviation,479
3450,6,0,240,Tradewind Aviation,479
3450,1,0,155,Tradewind Aviation,479
3450,5,0,230,Tradewind Aviation,479
3450,7,0,124,Tradewind Aviation,479
3450,8,0,231,Tradewind Aviation,479
3450,2,0,240,Tradewind Aviation,479
3450,8,0,102,Tradewind Aviation,479
3450,4,0,240,Tradewind Aviation,479
3450,2,0,192,Tradewind Aviation,479
3450,2,0,192,Tradewind Aviation,479
3450,7,0,143,Tradewind Aviation,479
3450,3,0,583,Tradewind Aviation,479
3450,3,0,592,Tradewind Aviation,479
3450,8,0,231,Tradewind Aviation,479
3450,8,0,194,Tradewind Aviation,479
3450,2,0,240,Tradewind Aviation,479
3450,2,0,194,Tradewind Aviation,479
3450,8,0,308,Tradewind Aviation,479
3450,6,0,192,Tradewind Aviation,479
3450,3,0,346,Tradewind Aviation,479
3500,0,25,369,Federal Express Corporation,416
3500,0,153,369,Federal Express Corporation,416
3500,0,500,369,Federal Express Corporation,416
3500,0,2178,240,Federal Express Corporation,416
3796,0,0,1469,"Prescott Support Company, Inc.",413
4353,8,0,1118,CFM Inc d/b/a Contour Airlines,652
4353,12,0,1140,CFM Inc d/b/a Contour Airlines,652
4353,8,0,1118,CFM Inc d/b/a Contour Airlines,652
4388,5,0,82,Kenmore Air Harbor,40
4490,3,0,73,Kenmore Air Harbor,40
4500,0,1781,37,"Air Charter, Inc d/b/a Air Flamenco",131
4739,9,0,70,Kenmore Air Harbor,42
5000,11,0,5969,Avjet Corporation,612
5000,11,0,5075,Avjet Corporation,612
5300,4,0,1116,Tradewind Aviation,646
5300,4,0,1116,Tradewind Aviation,646
5300,3,0,1097,Tradewind Aviation,646
5300,2,0,319,Tradewind Aviation,646
5300,4,0,1332,Tradewind Aviation,646
5300,4,0,1691,Tradewind Aviation,646
5300,2,0,1325,Tradewind Aviation,646
5600,0,198,433,USA Jet Airlines Inc.,681
5600,0,0,641,USA Jet Airlines Inc.,681
5600,0,2826,793,USA Jet Airlines Inc.,681
5600,0,0,226,USA Jet Airlines Inc.,681
5600,0,0,181,USA Jet Airlines Inc.,681
5600,0,0,537,USA Jet Airlines Inc.,681
5600,0,152,181,USA Jet Airlines Inc.,681
5600,0,710,537,USA Jet Airlines Inc.,681
5600,0,748,870,USA Jet Airlines Inc.,681
5600,0,556,804,USA Jet Airlines Inc.,681
5600,0,1270,336,USA Jet Airlines Inc.,681
5600,0,1665,982,USA Jet Airlines Inc.,681
5600,0,1250,194,USA Jet Airlines Inc.,681
5600,0,0,468,USA Jet Airlines Inc.,681
5600,0,1946,864,USA Jet Airlines Inc.,681
5600,0,842,157,USA Jet Airlines Inc.,681
5600,0,417,433,USA Jet Airlines Inc.,681
5600,0,0,714,USA Jet Airlines Inc.,681
5600,0,1439,468,USA Jet Airlines Inc.,681
5600,0,2324,925,USA Jet Airlines Inc.,681
5600,0,0,165,USA Jet Airlines Inc.,681
5600,0,0,181,USA Jet Airlines Inc.,681
5600,0,833,133,USA Jet Airlines Inc.,681
5600,0,656,174,USA Jet Airlines Inc.,681
5600,0,0,133,USA Jet Airlines Inc.,681
6000,11,0,2113,Avjet Corporation,667
6000,10,0,3449,Avjet Corporation,667
6000,0,1930,29,"Air Charter, Inc d/b/a Air Flamenco",131
6000,13,0,433,Avjet Corporation,641
6000,17,0,1543,Avjet Corporation,667
6400,28,0,379,Via Airlines d/b/a Charter Air Transport,461
6900,11,0,96,Tradewind Aviation,479
6900,13,0,194,Tradewind Aviation,479
6900,12,0,143,Tradewind Aviation,479
6900,6,0,143,Tradewind Aviation,479
6900,12,0,143,Tradewind Aviation,479
2567600,7561,0,241,JetBlue Airways,678
2541400,7446,0,241,JetBlue Airways,678
2436600,7480,0,182,JetBlue Airways,678
2410400,7616,0,182,JetBlue Airways,678
2358000,7835,0,241,JetBlue Airways,678
2358000,7010,0,182,JetBlue Airways,678
2358000,6324,0,182,JetBlue Airways,678
2358000,7945,0,241,JetBlue Airways,678
7500,0,5959,96,"Air Charter, Inc d/b/a Air Flamenco",131
7500,0,4500,230,"Air Charter, Inc d/b/a Air Flamenco",489
7500,0,279,96,"Air Charter, Inc d/b/a Air Flamenco",489
10000,0,2250,241,"Air Charter, Inc d/b/a Air Flamenco",489
10000,0,7500,230,"Air Charter, Inc d/b/a Air Flamenco",489
2358000,8373,0,241,JetBlue Airways,678
2331800,7905,0,241,JetBlue Airways,678
2331800,6794,0,182,JetBlue Airways,678
2331800,6949,0,182,JetBlue Airways,678
1938800,5844,0,182,JetBlue Airways,678
1912600,5982,0,182,JetBlue Airways,678
1890108,4948,0,357,Republic Airlines,677
1871016,4921,0,357,Republic Airlines,677
1756464,4984,0,357,Republic Airlines,677
1737372,4993,0,357,Republic Airlines,677
10000,50,0,453,SkyWest Airlines Inc.,629
10000,41,0,453,SkyWest Airlines Inc.,629
10000,0,1319,29,"Air Charter, Inc d/b/a Air Flamenco",489
10000,0,1273,54,"Air Charter, Inc d/b/a Air Flamenco",489
10000,0,2230,241,Federal Express Corporation,110
10000,0,4023,241,Federal Express Corporation,110
10000,0,1357,308,Federal Express Corporation,110
10000,45,0,453,SkyWest Airlines Inc.,629
10000,49,0,453,SkyWest Airlines Inc.,629
10000,0,6800,241,"Air Charter, Inc d/b/a Air Flamenco",489
1641912,4673,0,357,Republic Airlines,677
1641912,4736,0,357,Republic Airlines,677
1545800,5286,0,600,JetBlue Airways,678
1545800,4897,0,600,JetBlue Airways,678
1545800,4943,0,600,JetBlue Airways,678
1545800,5462,0,600,JetBlue Airways,678
1545800,5008,0,600,JetBlue Airways,678
10000,0,3210,63,USA Jet Airlines Inc.,681
10000,0,403,310,USA Jet Airlines Inc.,681
10000,0,260,284,USA Jet Airlines Inc.,681
10000,0,1108,819,USA Jet Airlines Inc.,681
10000,0,3605,920,USA Jet Airlines Inc.,681
10000,0,30,641,USA Jet Airlines Inc.,681
10000,0,742,460,USA Jet Airlines Inc.,681
10000,0,0,194,USA Jet Airlines Inc.,681
10000,0,0,133,USA Jet Airlines Inc.,681
10000,0,0,30,USA Jet Airlines Inc.,681
10000,0,1261,752,USA Jet Airlines Inc.,681
1519600,5286,0,600,JetBlue Airways,678
1500930,5509,0,324,Trans States Airlines,675
1489812,4424,0,324,Trans States Airlines,675
1467200,4540,0,600,JetBlue Airways,678
1467200,4810,0,600,JetBlue Airways,678
1345278,4411,0,324,Trans States Airlines,675
1323042,3759,0,324,Trans States Airlines,675
1260000,5275,0,348,ExpressJet Airlines Inc.,675
1256334,3823,0,324,Trans States Airlines,675
1256334,4106,0,324,Trans States Airlines,675
1240000,5209,0,348,ExpressJet Airlines Inc.,675
1220000,5192,0,348,ExpressJet Airlines Inc.,675
1211862,4218,0,324,Trans States Airlines,675
1200744,3744,0,324,Trans States Airlines,675
10350,14,0,143,Tradewind Aviation,479
10350,4,0,143,Tradewind Aviation,479
10350,9,0,194,Tradewind Aviation,479
10350,18,0,96,Tradewind Aviation,479
10350,18,0,96,Tradewind Aviation,479
10500,0,1962,369,Federal Express Corporation,416
10500,0,287,369,Federal Express Corporation,416
1200000,5055,0,348,ExpressJet Airlines Inc.,675
1190000,4932,0,348,ExpressJet Airlines Inc.,675
1145520,3241,0,357,Republic Airlines,677
1145520,3090,0,357,Republic Airlines,677
1030968,3171,0,1385,Shuttle America Corp.,677
990000,4168,0,348,ExpressJet Airlines Inc.,675
967266,3012,0,333,Trans States Airlines,675
956148,3809,0,366,Trans States Airlines,675
945030,3725,0,333,Trans States Airlines,675
922794,3347,0,366,Trans States Airlines,675
917000,2669,0,549,JetBlue Airways,678
917000,3054,0,1096,JetBlue Airways,678
917000,3137,0,1096,JetBlue Airways,678
11200,0,9830,507,USA Jet Airlines Inc.,681
11200,0,523,226,USA Jet Airlines Inc.,681
11200,0,228,186,USA Jet Airlines Inc.,681
11200,0,0,194,USA Jet Airlines Inc.,681
917000,2500,0,549,JetBlue Airways,678
889440,3075,0,333,Trans States Airlines,675
889440,3131,0,333,Trans States Airlines,675
878322,3617,0,366,Trans States Airlines,675
878232,2537,0,1385,Shuttle America Corp.,677
867204,3570,0,366,Trans States Airlines,675
856086,2869,0,333,Trans States Airlines,675
856086,2790,0,333,Trans States Airlines,675
856086,3314,0,366,Trans States Airlines,675
850000,3564,0,820,ExpressJet Airlines Inc.,675
12000,0,11017,96,"Air Charter, Inc d/b/a Air Flamenco",131
12000,0,7829,103,"Air Charter, Inc d/b/a Air Flamenco",131
12240,50,0,215,Air Wisconsin Airlines Corp,629
12240,41,0,523,Air Wisconsin Airlines Corp,629
850000,3383,0,331,ExpressJet Airlines Inc.,675
840000,3666,0,328,ExpressJet Airlines Inc.,675
840000,3854,0,748,ExpressJet Airlines Inc.,675
840000,3910,0,820,ExpressJet Airlines Inc.,675
833850,3146,0,366,Trans States Airlines,675
830000,3706,0,328,ExpressJet Airlines Inc.,675
830000,3263,0,328,ExpressJet Airlines Inc.,675
812200,2403,0,155,JetBlue Airways,678
812200,1903,0,155,JetBlue Airways,678
12500,45,0,530,Endeavor Air Inc.,629
12500,27,0,530,Endeavor Air Inc.,629
12500,29,0,413,Endeavor Air Inc.,629
12500,41,0,538,Endeavor Air Inc.,629
12500,48,0,656,Endeavor Air Inc.,629
12500,39,0,413,Endeavor Air Inc.,629
12690,58,0,350,Silver Airways,456
13000,63,0,797,SkyWest Airlines Inc.,631
13000,60,0,797,SkyWest Airlines Inc.,631
13000,46,0,596,ExpressJet Airlines Inc.,631
13000,30,0,596,ExpressJet Airlines Inc.,631
13500,32,0,214,ExpressJet Airlines Inc.,629
13500,48,0,214,ExpressJet Airlines Inc.,629
13500,50,0,453,SkyWest Airlines Inc.,629
13500,0,0,787,SkyWest Airlines Inc.,629
13500,47,0,453,SkyWest Airlines Inc.,629
13500,44,0,693,SkyWest Airlines Inc.,629
13500,42,0,559,SkyWest Airlines Inc.,629
13500,46,0,127,SkyWest Airlines Inc.,629
13500,50,0,559,SkyWest Airlines Inc.,629
13500,39,0,127,SkyWest Airlines Inc.,629
13500,0,0,850,SkyWest Airlines Inc.,629
13500,0,0,964,SkyWest Airlines Inc.,629
13500,47,0,98,SkyWest Airlines Inc.,629
13500,0,8560,103,"Air Charter, Inc d/b/a Air Flamenco",131
13500,0,0,612,SkyWest Airlines Inc.,629
13500,0,0,1335,SkyWest Airlines Inc.,629
13500,42,0,559,SkyWest Airlines Inc.,629
13500,44,0,559,SkyWest Airlines Inc.,629
13500,0,0,723,SkyWest Airlines Inc.,629
13500,0,0,1203,SkyWest Airlines Inc.,629
13500,0,9039,103,"Air Charter, Inc d/b/a Air Flamenco",131
13500,18,0,559,SkyWest Airlines Inc.,629
13500,17,0,559,SkyWest Airlines Inc.,629
13500,0,0,1441,SkyWest Airlines Inc.,629
13500,0,0,1203,SkyWest Airlines Inc.,629
13800,11,0,143,Tradewind Aviation,479
13800,16,0,240,Tradewind Aviation,479
13800,26,0,194,Tradewind Aviation,479
14000,0,1883,136,Federal Express Corporation,416
14000,0,2184,136,Federal Express Corporation,416
14000,0,2652,136,Federal Express Corporation,416
14000,49,0,670,SkyWest Airlines Inc.,631
14000,0,2047,136,Federal Express Corporation,416
14000,0,1576,136,Federal Express Corporation,416
14000,0,1350,136,Federal Express Corporation,416
15000,13,0,187,"Seaport Airlines, Inc.",416
15000,20,0,187,"Seaport Airlines, Inc.",416
15200,67,0,1114,SkyWest Airlines Inc.,673
15200,76,0,1114,SkyWest Airlines Inc.,673
15200,76,0,678,ExpressJet Airlines Inc.,638
15200,68,0,728,ExpressJet Airlines Inc.,638
15200,0,0,763,ExpressJet Airlines Inc.,638
15200,0,0,684,SkyWest Airlines Inc.,673
15200,0,0,1625,SkyWest Airlines Inc.,673
15200,0,0,1612,SkyWest Airlines Inc.,673
15200,70,0,899,SkyWest Airlines Inc.,673
15200,0,0,327,SkyWest Airlines Inc.,673
15200,13,0,1058,SkyWest Airlines Inc.,673
15200,58,0,214,ExpressJet Airlines Inc.,638
15200,68,0,590,ExpressJet Airlines Inc.,638
15200,75,0,899,SkyWest Airlines Inc.,673
15200,65,0,1086,SkyWest Airlines Inc.,638
15200,0,0,1192,SkyWest Airlines Inc.,673
15200,39,0,1086,SkyWest Airlines Inc.,638
15200,0,0,964,SkyWest Airlines Inc.,673
15200,75,0,850,SkyWest Airlines Inc.,673
15200,66,0,411,SkyWest Airlines Inc.,673
15200,63,0,916,ExpressJet Airlines Inc.,638
15200,57,0,916,ExpressJet Airlines Inc.,638
15200,42,0,436,SkyWest Airlines Inc.,631
15200,0,0,532,SkyWest Airlines Inc.,638
15200,65,0,436,SkyWest Airlines Inc.,631
15500,0,6000,63,Gulf And Caribbean Cargo,430
15500,0,9065,428,Gulf And Caribbean Cargo,430
15500,0,0,428,Gulf And Caribbean Cargo,430
15500,0,1050,180,Gulf And Caribbean Cargo,430
15500,0,0,194,Gulf And Caribbean Cargo,430
15500,0,13460,421,Gulf And Caribbean Cargo,430
15500,0,0,186,Gulf And Caribbean Cargo,430
15500,0,2400,186,Gulf And Caribbean Cargo,430
15500,0,0,180,Gulf And Caribbean Cargo,430
16800,60,0,575,Envoy Air,631
16940,65,0,195,SkyWest Airlines Inc.,631
17250,29,0,240,Tradewind Aviation,479
17250,14,0,143,Tradewind Aviation,479
17250,11,0,143,Tradewind Aviation,479
17500,0,1899,136,Federal Express Corporation,416
17500,0,2920,136,Federal Express Corporation,416
17600,52,0,653,PSA Airlines Inc.,631
17610,63,0,436,GoJet Airlines LLC d/b/a United Express,631
17610,39,0,530,GoJet Airlines LLC d/b/a United Express,631
17610,0,0,188,GoJet Airlines LLC d/b/a United Express,631
17610,65,0,530,GoJet Airlines LLC d/b/a United Express,631
17610,0,0,350,GoJet Airlines LLC d/b/a United Express,631
17610,31,0,441,GoJet Airlines LLC d/b/a United Express,631
17740,65,0,739,ExpressJet Airlines Inc.,631
17740,0,0,994,ExpressJet Airlines Inc.,631
17740,58,0,739,ExpressJet Airlines Inc.,631
17740,1,0,1005,ExpressJet Airlines Inc.,631
17740,32,0,1005,ExpressJet Airlines Inc.,631
17740,50,0,1051,SkyWest Airlines Inc.,631
17740,56,0,994,ExpressJet Airlines Inc.,631
17740,56,0,994,ExpressJet Airlines Inc.,631
17740,0,0,303,ExpressJet Airlines Inc.,631
17740,61,0,950,ExpressJet Airlines Inc.,631
17740,62,0,1051,SkyWest Airlines Inc.,631
17740,0,0,720,SkyWest Airlines Inc.,631
17740,42,0,1051,SkyWest Airlines Inc.,631
17740,0,0,720,SkyWest Airlines Inc.,631
17740,62,0,739,ExpressJet Airlines Inc.,631
17740,62,0,500,ExpressJet Airlines Inc.,631
17740,65,0,127,SkyWest Airlines Inc.,631
17740,48,0,127,SkyWest Airlines Inc.,631
17740,64,0,1222,SkyWest Airlines Inc.,631
17740,57,0,1222,SkyWest Airlines Inc.,631
17740,64,0,739,ExpressJet Airlines Inc.,631
17740,63,0,1086,SkyWest Airlines Inc.,631
17740,60,0,1051,SkyWest Airlines Inc.,631
17740,63,0,1086,SkyWest Airlines Inc.,631
17860,62,0,1319,Mesa Airlines Inc.,673
17860,66,0,1735,Mesa Airlines Inc.,673
17860,64,0,934,Mesa Airlines Inc.,673
17860,68,0,752,Mesa Airlines Inc.,673
17860,71,0,1359,Mesa Airlines Inc.,673
17940,53,0,996,SkyWest Airlines Inc.,631
17940,69,0,864,SkyWest Airlines Inc.,631
17940,66,0,1419,SkyWest Airlines Inc.,631
17940,57,0,524,SkyWest Airlines Inc.,631
17940,67,0,1019,SkyWest Airlines Inc.,631
17940,57,0,1019,SkyWest Airlines Inc.,631
17940,64,0,1163,SkyWest Airlines Inc.,631
17940,54,0,277,SkyWest Airlines Inc.,631
18000,34,0,29,Cape Air,125
18000,0,3796,1017,Federal Express Corporation,110
18000,0,3666,682,Federal Express Corporation,110
18500,0,3796,1017,Gulf And Caribbean Cargo,430
18500,0,3666,682,Gulf And Caribbean Cargo,430
812200,1886,0,308,JetBlue Airways,678
812200,1667,0,192,JetBlue Airways,678
812200,2722,0,308,JetBlue Airways,678
812200,2012,0,192,JetBlue Airways,678
812200,2415,0,549,JetBlue Airways,678
812200,2515,0,952,JetBlue Airways,678
812200,2521,0,549,JetBlue Airways,678
812200,2514,0,579,JetBlue Airways,678
812200,2415,0,716,JetBlue Airways,678
812200,2224,0,579,JetBlue Airways,678
812200,2170,0,155,JetBlue Airways,678
812200,2555,0,155,JetBlue Airways,678
812200,2379,0,308,JetBlue Airways,678
812200,2206,0,192,JetBlue Airways,678
812200,2232,0,308,JetBlue Airways,678
812200,2304,0,192,JetBlue Airways,678
812200,2585,0,1096,JetBlue Airways,678
812200,2614,0,1096,JetBlue Airways,678
812200,2504,0,155,JetBlue Airways,678
810000,3327,0,328,ExpressJet Airlines Inc.,675
786000,2572,0,617,JetBlue Airways,678
18740,65,0,1019,SkyWest Airlines Inc.,631
18740,53,0,436,SkyWest Airlines Inc.,673
18740,69,0,1019,SkyWest Airlines Inc.,631
18740,67,0,899,SkyWest Airlines Inc.,631
18740,61,0,436,SkyWest Airlines Inc.,673
18740,51,0,728,SkyWest Airlines Inc.,673
18740,70,0,1019,SkyWest Airlines Inc.,631
18740,66,0,783,SkyWest Airlines Inc.,631
18740,43,0,655,SkyWest Airlines Inc.,631
18740,42,0,708,SkyWest Airlines Inc.,631
18740,68,0,1019,SkyWest Airlines Inc.,631
18740,50,0,655,SkyWest Airlines Inc.,631
18740,53,0,1311,SkyWest Airlines Inc.,631
18740,70,0,1311,SkyWest Airlines Inc.,631
18740,68,0,1315,SkyWest Airlines Inc.,631
18740,66,0,1163,SkyWest Airlines Inc.,638
18740,42,0,763,SkyWest Airlines Inc.,631
18740,63,0,1419,SkyWest Airlines Inc.,638
18740,48,0,763,SkyWest Airlines Inc.,631
18740,51,0,1315,SkyWest Airlines Inc.,631
18740,64,0,812,SkyWest Airlines Inc.,631
18740,65,0,690,SkyWest Airlines Inc.,631
18740,33,0,728,SkyWest Airlines Inc.,638
18740,66,0,411,SkyWest Airlines Inc.,638
18740,50,0,411,SkyWest Airlines Inc.,638
786000,2087,0,579,JetBlue Airways,678
786000,2475,0,617,JetBlue Airways,678
786000,2561,0,1009,JetBlue Airways,678
786000,2752,0,1009,JetBlue Airways,678
786000,2415,0,617,JetBlue Airways,678
786000,2582,0,716,JetBlue Airways,678
786000,2307,0,617,JetBlue Airways,678
786000,2380,0,333,JetBlue Airways,678
786000,2325,0,952,JetBlue Airways,678
786000,2292,0,333,JetBlue Airways,678
786000,2380,0,617,JetBlue Airways,678
786000,1893,0,952,JetBlue Airways,678
786000,2414,0,540,JetBlue Airways,678
786000,2189,0,579,JetBlue Airways,678
786000,2556,0,540,JetBlue Airways,678
786000,2561,0,716,JetBlue Airways,678
786000,2305,0,617,JetBlue Airways,678
786000,2207,0,716,JetBlue Airways,678
786000,1981,0,952,JetBlue Airways,678
786000,1973,0,579,JetBlue Airways,678
786000,2284,0,155,JetBlue Airways,678
765700,2199,13,836,Envoy Air,675
765700,1985,0,836,Envoy Air,675
19886,68,0,453,Compass Airlines,673
19886,76,0,878,Compass Airlines,673
19886,56,0,1436,Compass Airlines,673
19886,68,0,797,Compass Airlines,673
19886,33,0,453,Compass Airlines,673
19886,69,0,1051,Compass Airlines,673
19886,65,0,1000,Compass Airlines,673
19886,66,0,251,Compass Airlines,673
19886,57,0,878,Compass Airlines,673
19886,71,0,1051,Compass Airlines,673
20000,0,2603,124,Federal Express Corporation,110
20000,0,0,165,USA Jet Airlines Inc.,681
20000,0,6385,29,"Air Charter, Inc d/b/a Air Flamenco",489
20000,0,4441,29,"Air Charter, Inc d/b/a Air Flamenco",489
20000,0,2590,124,Federal Express Corporation,110
20210,7,0,1086,Mesa Airlines Inc.,638
20210,69,0,443,Mesa Airlines Inc.,638
20210,32,12600,635,Mesa Airlines Inc.,638
20210,43,0,712,Mesa Airlines Inc.,638
20210,58,0,690,Mesa Airlines Inc.,638
20210,30,0,678,Mesa Airlines Inc.,638
